"SK2760",NULL,NULL
"MF2032",NULL,NULL
"HL100V",NULL,NULL
"AH2303",NULL,NULL
"KE2906",NULL,NULL
"AE216V","<p>Kunskaper i geologi, hydrologi och milj&#246;kemi rekommenderas.</p>",NULL
"AH2304","<ul><li> <p>A completed, documented&#160;Bachelor&#8217;s degree in Engineering, Science, Economics or Planning including at least 60 credits in Mathematics, Physics, Statistics and/or Computer Science (the course Transport Modelling (AH2302) is recommended) <strong>and</strong></p></li><li> <p>documented proficiency in English B or equivalent.</p></li></ul>","<ul><li> <p>A completed, documented&#160;Bachelor&#8217;s degree in Engineering, Science, Economics or Planning including at least 60 credits in Mathematics, Physics, Statistics and/or Computer Science (the course Transport Modelling (AH2302) is recommended) <strong>and</strong></p></li><li> <p>documented proficiency in English B or equivalent.</p></li></ul>"
"AK2207",NULL,NULL
"MJ234X",NULL,NULL
"ME2087","<p>Inga ut&#246;ver s&#228;rskild beh&#246;righet.</p>","<p>None in addition to the specific prerequisites.</p>"
"AB100X",NULL,NULL
"ME2831",NULL,NULL
"ME2719",NULL,NULL
"AG210X",NULL,NULL
"ME204X","<p>Inga ut&#246;ver s&#228;rskild beh&#246;righet.</p>","<p>None in addition to the specific prerequisites.</p>"
"FCH3201","<p>Antagen som doktorand I arbetsvetenskap eller relaterade discipliner.</p>","<p>&#160;PhD position in work sciences and related fields.</p>"
"ME200X","<p>TINEM2-studenter och TIEMM2-studenter antagna f&#246;re H15 kan v&#228;lja denna kurs som alternativ till ME210X eller ME211X som examineras med betygsskala P/F (g&#228;ller b&#229;de studenter som endast avser ta ut masterexamen och studenter som avser ta ut b&#229;de masterexamen och civilingenj&#246;rsexamen).</p>","<p>TINEM2 and TIEMM2 students enrolled before fall semester 2015 may choose this course as an alternative to ME210X or ME211X which use grade scale P, F (both for students aiming for a master degree only and for students aiming for both a master degree and an engineering degree).</p>"
"MH215X",NULL,NULL
"ME270X",NULL,NULL
"MH235X",NULL,NULL
"MJ2495",NULL,NULL
"KE2920",NULL,NULL
"HL1012",NULL,NULL
"AH2401",NULL,NULL
"HL101X",NULL,NULL
"FCK3305",NULL,NULL
"A52SEH",NULL,NULL
"AK2203",NULL,NULL
"SH2701",NULL,NULL
"SD2221",NULL,NULL
"HL102V",NULL,NULL
"AI1137",NULL,NULL
"ME2002",NULL,NULL
"HL102X","",""
"AH2032",NULL,NULL
"SF2720","<p>SF1678 Grupper och ringar eller motsvarande.</p>","<p>SF1678&#160;Groups and Rings or similar.</p>"
"HL103V",NULL,NULL
"AG2412",NULL,NULL
"HL1200",NULL,NULL
"AG2185",NULL,NULL
"SD2705",NULL,NULL
"HL1100",NULL,NULL
"HL1101",NULL,NULL
"HL1202","<p>Grundl&#228;ggande kunskaper i anatomi och fysiologi samt kunskaper i fysik motsvarande kurserna SH1011 Modern fysik och SK1111 Elektromagnetism och v&#229;gr&#246;relsel&#228;ra.</p>",NULL
"HL1702",NULL,NULL
"MF2060","",""
"SD2625",NULL,NULL
"HL1700",NULL,NULL
"AI213V",NULL,NULL
"AF222X",NULL,NULL
"MJ2418",NULL,NULL
"SH2705",NULL,NULL
"MH2037",NULL,NULL
"HX1002",NULL,NULL
"ME2624",NULL,NULL
"BB103X","<p>BB1190 Genteknik, BB1210 Rening av biomolekyler.&#160;BB1200 Analys av biomolekyler och BB1300 Odlingsteknologi.</p>","<p>BB1190 Gene Technology, BB1210 Purification of Biomolecules, BB1200 Analysis of Biomolecules and BB1300 Cultivation Technology.</p>"
"ME2621",NULL,NULL
"AF2605",NULL,NULL
"MF208X",NULL,NULL
"MJ2498",NULL,NULL
"FKF3410",NULL,NULL
"BB201X","<p>Huvuddelen av studierna ska vara avklarade d.v.s. du ska ha uppn&#229;tt 210 hp om du studerar p&#229; 270 hp programmet och 240 om du studerar p&#229; 300 hp programmet.</p>","<p>The main part of your studies should be finsihed, i.e. 210 credits if you are studying on a 270hp programme; 240 credits if you are on a 300hp programme</p>"
"AG1136",NULL,NULL
"MF2050",NULL,NULL
"AH1023",NULL,NULL
"AE2107",NULL,NULL
"MF215X",NULL,NULL
"ML1609",NULL,NULL
"FCK3310",NULL,NULL
"AE218V",NULL,NULL
"BB204X","<p>Allm&#228;nt g&#228;ller att en huvuddel av studierna, minst 240 h&#246;gskolepo&#228;ng, skall vara avklarade innan examensarbetet f&#229;r p&#229;b&#246;rjas. Det &#229;ligger examinator att tillse att studenten har l&#228;mplig &#228;mnesf&#246;rdjupning samt att studenten avklarat tillr&#228;cklig del av studierna innan examensarbetet p&#229;b&#246;rjas. Dispens kan efter pr&#246;vning beviljas av grundutbildningsansvarig. Examensarbetet skall normalt utf&#246;ras under utbildningens sista &#229;r.</p>","<p>In general, the major part of the studies, at least 240 credits must be completed before the diploma work may commence. It is incumbent upon the examiner to ensure that the student has adequate depth and substance in previous studies, relevant to the subject area,&#160;before the&#160;work begins. The director of graduate and undergraduate studies can grant waivers after review. The diploma work should normally be carried out during last years of studies</p>"
"ME2622",NULL,NULL
"AG2186",NULL,NULL
"AG2182",NULL,NULL
"AE212V",NULL,NULL
"MH2353",NULL,NULL
"MF229X",NULL,NULL
"AG2146",NULL,NULL
"DH1609","<p>Motsvarande kursen 2D1571/DM1571 Introduktion till medieteknik.</p>","<p>Equivalent to the course 2D1571/DM1571 Introduction to media technology.</p>"
"AI2131",NULL,NULL
"LD1016",NULL,NULL
"MF216X",NULL,NULL
"SH2002",NULL,NULL
"SK2330","<p>Optisk fysik SK2300, eller motsvarande kunskaper.</p>","<p>Optical physics SK2300, or comparable knowledge.</p>"
"FAK3156",NULL,NULL
"ME2829","",""
"AG2109",NULL,NULL
"MJ2494",NULL,NULL
"AG2111",NULL,NULL
"AE2708",NULL,NULL
"LD1013",NULL,NULL
"EJ2311","<p>EJ2200 Elektriska maskiner och drivsystem och EJ2300 Effektelektronik.</p>","<p>EJ2200 Electrical machines and drives and EJ2300 Power Electronics.</p>"
"FAG3189",NULL,NULL
"AG2145","<p>AE2501 Environmental Impact Assessment<br />AG2142 Political Economy for Environmental Planners<br />AG2143 Sustainable Rural and Urban Development<br />or<br />AG2501 Human Settlements and Housing<br />AG2141 Urban Infrastructure<br />or<br />AI2509 Management of Land and Water<br />AG2146 Sustainable Project Management</p>","<p>AE2501 Environmental Impact Assessment<br />AG2142 Political Economy for Environmental Planners<br />AG2143 Sustainable Rural and Urban Development<br />or<br />AG2501 Human Settlements and Housing<br />AG2141 Urban Infrastructure<br />or<br />AI2509 Management of Land and Water<br />AG2146 Sustainable Project Management</p>"
"MH2275",NULL,NULL
"AG2809",NULL,NULL
"AG2129",NULL,NULL
"AI2810",NULL,NULL
"AG2110","<p>Villkorligt valfri f&#246;r SP(S4)</p>",NULL
"AE217V",NULL,NULL
"ME2832",NULL,NULL
"SH2703",NULL,NULL
"AG2414",NULL,NULL
"MJ147X",NULL,NULL
"AL2134",NULL,NULL
"A21P2B","<p>Studenten ska uppfylla uppflyttningskraven f&#246;r andra &#229;rskursen.</p>",NULL
"SG203X",NULL,NULL
"MH2280","<p>Kursen MH2042 Verktygsl&#229;da f&#246;r simulering och modellering</p>","<p>The course MH2042 Simulation and Modeling Toolbox or a similar basic FEM course</p>"
"AG218X",NULL,NULL
"MJ2416",NULL,NULL
"SF2732",NULL,NULL
"MH2283",NULL,NULL
"A42A13",NULL,NULL
"AE2507",NULL,NULL
"A42B13",NULL,NULL
"A52A13",NULL,NULL
"A42D14",NULL,NULL
"A52B13",NULL,NULL
"AG2147","<p>AG2143 Sustainable Urban &amp; Rural Development<br />AG2501 Human Settlements &amp; Housing<br />AG2141 Urban Infrastructure<br />eller motsvarande kunskaper (efter &#246;verenskommelse med kursansvarige)</p>","<p>AG2143 Sustainable Urban &amp; Rural Development<br />AG2501 Human Settlements &amp; Housing<br />AG2141 Urban Infrastructure<br />or other relevant background (permission of instructor)</p>"
"ME2093","<p>ME2092 Ledarskap f&#246;r teknologisk innovation och kreativitet och&#160; ME2067 Industriell omvandling och teknisk f&#246;r&#228;ndring.</p>","<p>ME2092&#160;Management of New Technology and Industrial Creativity&#160;and ME2067 Industrial transformation and technical change.</p>"
"MF224X",NULL,NULL
"BB2230",NULL,NULL
"MF2081",NULL,NULL
"KA101X","<p>120 hp ska vara avklarade av kurser p&#229; grundniv&#229; i &#229;rskurs 1-3 p&#229; civilingenj&#246;rsprogrammet i kemivetenskap</p>","<p>120 hp of courses in the first cycle, study year 1-3,&#160;should be approved.at the degree programme in Chemical Science and Engineering.</p>"
"AH2174",NULL,NULL
"KA103X","<p>120 hp ska vara avklarade av kurser p&#229; grundniv&#229; i &#229;rskurs 1-3 p&#229; civilingenj&#246;rsprogrammet i kemivetenskap</p>","<p>120 hp ska vara avklarade av kurser p&#229; grundniv&#229; i &#229;rskurs 1-3 p&#229; civilingenj&#246;rsprogrammet i kemivetenskap</p>"
"KA102X",NULL,NULL
"KA104X",NULL,NULL
"AI2150",NULL,NULL
"MF2018",NULL,NULL
"AF1734",NULL,NULL
"A21HIC",NULL,NULL
"AI260X",NULL,NULL
"SK1114","<p>Inledande kurser i matematik och mekanik.</p>","<p>Basic courses in mathematics and mechanics.</p>"
"MJ246X",NULL,NULL
"MH2285","<p>MH2276 Physics for Materials Processing, MH2252 Casting Processing or equivalent.</p>","<p>MH2276 Physics for Materials Processing, MH2252 Casting Processing or equivalent.</p>"
"AF1751",NULL,NULL
"KA2010",NULL,NULL
"AF2020",NULL,NULL
"AF1758",NULL,NULL
"AK2208",NULL,NULL
"FBB3410",NULL,NULL
"MH1017",NULL,NULL
"MH2200",NULL,NULL
"AG110X",NULL,NULL
"HI1026",NULL,NULL
"AK2011",NULL,NULL
"MJ2427",NULL,NULL
"UMK702",NULL,NULL
"SF1672",NULL,NULL
"SF2730",NULL,NULL
"MH2202",NULL,NULL
"AF132X",NULL,NULL
"MF227X","",""
"SA113X",NULL,NULL
"AI122U",NULL,NULL
"HL1004",NULL,NULL
"MH2503",NULL,NULL
"SF2525",NULL,NULL
"LH205V",NULL,NULL
"LK250V",NULL,NULL
"DT2119","<p>Vissa kunskaper i Maskininl&#228;rning, g&#228;rna DD2421, DD2434 eller EN2202</p><p>Vissa programmeringskunskaper, g&#228;rma Python</p><p>Vissa kunskaper i signalbehandling</p>","<p>Some knowledge of Machine learning, possibly DD2421, DD2434 or EN2202</p><p>Some programming knowledge, best if Python</p><p>Some knowledge in Signal Processing</p>"
"AF182X",NULL,NULL
"LP101V","<p>Beh&#246;righetskrav &#228;r genomg&#229;ngen och godk&#228;nd AD1KD1, AD1KD2 samt LP100V.</p>","<p>Prerequisit AD1KD1, AD1KD2 and LP100V.</p>"
"LR2001",NULL,NULL
"HS1022",NULL,NULL
"ME271X",NULL,NULL
"AF2604",NULL,NULL
"SF290X",NULL,NULL
"LL133V",NULL,NULL
"AI1136",NULL,NULL
"A31KAX",NULL,NULL
"DT2151",NULL,NULL
"MJ2493",NULL,NULL
"MF210X","",""
"FDD3512","<p>Seminariekurs i formella metoder och cybers&#228;kerhet, steg 1</p>","<p>Seminar course in formal methods and cyber security, stage 1</p>"
"AF2011","<p>Kunskaper i differentialekvationer 7,5 hp motsvarande inneh&#229;ll i kurs SF1676 Differentialekvationer med till&#228;mpningar.</p>","<p>Documented knowledge in Differential Equations corresponding to the content in course SF1676 Differential Equations with Applications.</p>"
"AF2003","<p>Kunskaper i differentialekvationer, 7,5 hp motsvarande inneh&#229;ll i kurs SF1676 Differentialekvationer med till&#228;mpningar.</p>","<p>Documented knowledge in Differential Equations corresponding to the content in course SF1676 Differential Equations with Applications.</p>"
"AF201V","<p>H&#246;gskolestudier om&#160;minst 30hp inom teknik eller naturvetenskapligt omr&#229;de &#160;samt dokumenterade kunskaper i svenska B och engelska A eller motsvarande</p>","<p>Higher education for at least 30 credits in the field of engineering or natural science and documented knowledge of Swedish B and English A or equivalent</p>"
"AG2183",NULL,NULL
"DIK200",NULL,NULL
"AI2137",NULL,NULL
"LT1002",NULL,NULL
"A21AYA","<p>Studenten ska uppfylla uppflyttningskraven f&#246;r andra &#229;rskursen.</p>",NULL
"A21HIA",NULL,NULL
"LT1004",NULL,NULL
"SF2960",NULL,NULL
"HS1014",NULL,NULL
"LT1007",NULL,NULL
"AI109V","<p>Rekommenderas att du l&#228;st 5 po&#228;ng Ekonomisk geografi.</p>",NULL
"AI229U",NULL,NULL
"MJ146X","<p>MJ1401 V&#228;rme&#246;verf&#246;ring</p>","<p>MJ1401 Heat Transfer</p>"
"AH101X",NULL,NULL
"LT1012",NULL,NULL
"MJ2506","<p>Kursen har utformats som en villkorligt valbar kurs f&#246;r studenterna i masterprogrammet H&#229;llbar Energiteknik, och med krav p&#229; f&#246;rkunskaper fr&#229;n de kurser som anges nedan. Kursen &#228;r dock ocks&#229; &#246;ppen f&#246;r studenter fr&#229;n andra MSc. eller utbytesprogram under f&#246;ruts&#228;ttning att de har studerat de &#228;mnen som ber&#246;rs i kurserna nedan.</p><p>&#8226; MJ2411, Renewable Energy Technologies, 6 hp</p><p>&#8226; MJ2405, H&#229;llbar kraftproduktion, 9 hp</p><p>&#8226; MJ2407, H&#229;llbar energianv&#228;ndning, 9 hp</p><p>&#8226; MJ2413, Energi och milj&#246;, 6 hp</p><p>Dessutom &#228;r det rekommenderat att ha kunskaper i grundl&#228;ggande elektroteknik motsvarande relevanta delar av MF1016 (9 hp) eller MF 1017 (6 hp), Grundl&#228;ggande elektroteknik</p>","<p>The course has been designed as a complementary elective to students in the Sustainable Energy Engineering Master Program, and with a pre-requisite of completing the courses listed below. The course is however also open to students from other MSc. or exchange programs given that they have studied the topics touched upon in the courses below.</p><p>&#8226;&#160;&#160;&#160;&#160;&#160;&#160; MJ2411, Renewable Energy Technologies, 6 credits</p><p>&#8226;&#160;&#160;&#160;&#160;&#160;&#160; MJ2405, Sustainable Power Generation, 9 credits</p><p>&#8226;&#160;&#160;&#160;&#160;&#160;&#160; MJ2407, Sustainable Energy Utilisation, 9 credits</p><p>&#8226;&#160;&#160;&#160;&#160;&#160;&#160; MJ2413, Energy and Environment, 6 credits</p><p>In addition, it is recommended to have knowledge in basic electrical engineering corresponding to relevant parts of MF1016 (9 credits) or MF 1017 (6 credits), Basic Electrical Engineering</p>"
"LT1011",NULL,NULL
"SF1674","<p>SF1672 Linj&#228;r algebra, eller motsvarande.</p>","<p>SF1672 Linear Algebra or similar.&#160;</p>"
"SD2464",NULL,NULL
"AG2169",NULL,NULL
"AL126X",NULL,NULL
"SD2620",NULL,NULL
"SK1112",NULL,NULL
"MJ2411",NULL,NULL
"LT1015",NULL,NULL
"MJ231V",NULL,NULL
"SI1410",NULL,NULL
"AG123U",NULL,NULL
"AE1107",NULL,NULL
"ML1613",NULL,NULL
"LT1018",NULL,NULL
"SF299X",NULL,NULL
"ME2827","",""
"AI1119",NULL,NULL
"AG2424",NULL,NULL
"AF2511","<p>Byggnadsfysik 7,5 hp motsvarande inneh&#229;ll i kurs AF1402.</p>","<p>Building physics 7,5 ECTS&#160;corresponding to the content in course AF1402.&#160;</p>"
"AI103V","<p>None</p>","<p>None</p>"
"HU1001",NULL,NULL
"MH2033",NULL,NULL
"LT101X",NULL,NULL
"LT1022","",""
"AI2125","<p>First year of the MSc Real Estate Management Programme</p>","<p>First year of the MSc Real Estate Management Programme</p>"
"LT1023",NULL,NULL
"AK1207",NULL,NULL
"AI241U",NULL,NULL
"AE1801",NULL,NULL
"LT1026","",""
"SD2810",NULL,NULL
"AI239U",NULL,NULL
"MH230X",NULL,NULL
"SD2461",NULL,NULL
"ME1039",NULL,NULL
"AD234V",NULL,NULL
"HS1020",NULL,NULL
"SF2744","<p>SF2743 Avancerad reell analys I &#228;r starkt rekommenderat.</p>","<p>Advanced Real Analysis I, SF2743.</p>"
"AF1719",NULL,NULL
"SD280X",NULL,NULL
"SG2010",NULL,"<p>Compulsory courses in the field of study.</p>"
"AI231U",NULL,NULL
"SF2526","<p>SF2520 Till&#228;mpade numeriska metoder (eller motsvarande), kan l&#228;sas parallellt.</p>","<p>SF2520 Applied Numerical Methods (or equivalent), can be read in parallel.</p>"
"FSK3450",NULL,NULL
"LT2031",NULL,NULL
"LT201X",NULL,NULL
"LT2030",NULL,NULL
"MJ2442",NULL,NULL
"AF2302",NULL,NULL
"AI2112",NULL,NULL
"MJ2673",NULL,NULL
"SK2904",NULL,NULL
"LV118U",NULL,NULL
"AK2209",NULL,NULL
"SD261X",NULL,NULL
"AE214V",NULL,NULL
"MJ2490",NULL,NULL
"AF233X","",""
"AF253X",NULL,NULL
"ME210X",NULL,"<p>Mandatory for TINEM2 and TIEMM2 students&#160;aiming for a master degree only. TINEM2 and TIEMM2 students aiming for both a master degree and an engineering degree need to choose ME211X.</p><p>TINEM2 and TIEMM2 students enrolled before fall 2015 may choose ME200X which uses grade scale A-F (both for students aiming for a master degree only and for students aiming for both a master degree and an engineering degree).</p>"
"AF162X",NULL,NULL
"LH213V","<p>FLH3000/LH200V/Basic communication and teaching/GKU eller LH201V/L&#228;rande och undervisning.</p>","<p>FLH3000/LH200V/Basic communication and teaching/GKU or LH201V/Teaching and Learning.</p>"
"AI235U",NULL,NULL
"AI280U",NULL,NULL
"AG225V",NULL,NULL
"MF1016",NULL,NULL
"AK2012",NULL,NULL
"MF2089",NULL,NULL
"MF218X",NULL,NULL
"LH220V","<p>LH201V eller motsvarande grundl&#228;ggande h&#246;gskolepedagogisk kurs fr&#229;n annat universitet.</p>","<p>Prerequisite is LH201V or equivalent.</p>"
"AE211V",NULL,NULL
"AG2426",NULL,NULL
"AG1113",NULL,NULL
"SK2300","<p>Grundl&#228;ggande kunskaper inom klassisk fysik, speciellt de inom olika omr&#229;den av fysiken f&#246;rekommande v&#229;gfenomenen och element&#228;r klassisk optik (kurs SK1101, Klassisk fysik, eller motsvarande), matematik (vektoranalys, differentialekvationer, fouriertransformation).</p>","<p>Basic knowledge within classical physics, particularly waves and elementary classical optics (course SK1101, Classical Physics or corresponding), mathematics (vector analysis, differential equations, fourier transformation).</p>"
"SD270X",NULL,NULL
"SF1671",NULL,NULL
"MJ2099",NULL,NULL
"MM4001",NULL,NULL
"AD235V",NULL,NULL
"AH201X",NULL,NULL
"AE251V",NULL,NULL
"LS1424",NULL,NULL
"LS140N",NULL,NULL
"LS1409",NULL,NULL
"LS1433",NULL,NULL
"AE212X",NULL,NULL
"LS1450",NULL,NULL
"SF2750",NULL,NULL
"LS1448",NULL,NULL
"LS1443",NULL,NULL
"SF1919","<p>SF1626&#160;Flervariabelanalys, &#160;SF1624&#160;Algebra och geometri&#160;</p>","<p>SF1626&#160;Calculus in Several Variable, SF1624 Algebra and Geometry&#160;</p>"
"LS1451",NULL,NULL
"LS1464",NULL,NULL
"MH1019",NULL,NULL
"LS1484",NULL,NULL
"AM206U",NULL,NULL
"AF2202",NULL,NULL
"LS1532",NULL,NULL
"LS1496",NULL,NULL
"DH2628","<p>N&#229;gon av kurserna&#160;DH1620 M&#228;nniska-datorinteraktion och DH2620 med samma namn.</p>","<p>One of the courses DH1620 Human-Computer Interaction, Introductory Course and DH2620 with the same name.</p>"
"LS2426",NULL,NULL
"SK2402",NULL,NULL
"LS2436",NULL,NULL
"LS2449",NULL,NULL
"MJ245X",NULL,NULL
"KH1406",NULL,NULL
"AI206X",NULL,NULL
"CB2080",NULL,NULL
"A31T2A","<p>Studenten ska uppfylla uppflyttningskraven f&#246;r tredje &#229;rskursen.</p>",NULL
"MH284U",NULL,NULL
"DH2408","<p>Motsvarande n&#229;gon av kurserna DH1620&#160;M&#228;nniska-datorinteraktion, inledande kurs och DH2620 med samma namn.</p>","<p>One of the courses DH1620&#160;Human-Computer Interaction Introductory Course and DH2620 with the same name&#160;or corresponding.</p>"
"DH2465",NULL,NULL
"DH2466","<p>DH2620 M&#228;nniska &#8211; datorinteraktion, inledande kurs<br />En f&#246;rdjupningskurs i MDI t.ex DH2408 Utv&#228;rderingsmetoder i MDI, DH2626 Interaktionsdesign 1.</p>","<p>DH2620 Huma Computer Interaction, introductory course</p><p>One specialisation course in HCI e.g. DH2408 Evaluation methods in HCI, DH2626 Interaction design 1.</p>"
"ME194U",NULL,NULL
"DH2642","<p>Motsvarande DH1620/DH2620 M&#228;nniska-datorinteraktion, inledande kurs samt god kunskap i programmering och viss f&#228;rdighet i objektorienterad programmering.</p>","<p>Corresponding to the course Human-Computer Interaction, introductory course (DH1620/DH2620) and&#160;programming competence, elements of object-oriented programming.</p>"
"DH2650","<p>DH2413 Avancerad grafik och interaktion&#160; - som kan l&#228;sas parallellt - samt dessutom DH1620/DH2620 M&#228;nniska-datorinteraktion, inledande kurs, eller IC1000 M&#228;nniska-datorinteraktion.</p>","<p>DH2413 Advanced Graphics and Interaction, which can be read parallelly, DH1620/DH2620 Human-Computer Interaction, Introductory Course or IC1000 Human-Computer Interaction.</p>"
"DM2350",NULL,NULL
"DM1580",NULL,NULL
"DM2500","<p>Kurser motsvarande de tv&#229; f&#246;rsta &#229;rskurserna p&#229; civilingenj&#246;rsprogrammet i Medieteknik.</p>","<p>Compulsory media courses on the Master of Science program in Media Technology.</p>"
"DM2573","<p>Kandidatexamen eller motsvarande.</p>","<p>Exam: Bachelor of Science or corresponding.</p>"
"MJ218X",NULL,NULL
"KF2460","<p>Grundl&#228;ggande kunskaper i kemi och kemiteknik med minst 60 h&#246;gskolepo&#228;ng</p>","<p>Fundamental knowledge in chemistry and chemical engineering of at least 60 credits</p>"
"SF101X",NULL,NULL
"MJ2404",NULL,NULL
"SF2745",NULL,NULL
"DM2583",NULL,NULL
"IK1332",NULL,NULL
"AF2019",NULL,NULL
"DM2630",NULL,NULL
"DM2679",NULL,NULL
"DM2623","<p>Minst 3 &#229;rs h&#246;gskolestudier.</p>","<p>At least 3 years university studies</p>"
"KE1150",NULL,NULL
"DM2906","<p>Beror p&#229; kursinneh&#229;ll.</p>","<p>Depends on the contents of the course.</p>"
"SF2735",NULL,NULL
"DD2440",NULL,NULL
"DT2112","<p>Kunskaper i matematik och signalanalys motsvarande basblocket f&#246;r Civilingenj&#246;rsprogrammet i Medieteknik.</p>","<p>Proficiency in mathematics and signal analysis corresponding to the first 2.5 years of Degree Programme in Media Technology.</p>"
"ME2826","",""
"EP2810","<p>The student should have at least 210 credits from the Master of Science in Engineering program or similar, or at least 60 credits from a Master Program related to the subject area.</p><p>Eligible students should be already prepared by basic courses in the area of the individual project.&#160; Preparation on most of, or all if possible, among data networks, operating systems, wireless networks, Internet-working, is presumed. This course is an extension of EP2800.</p>","<p>The student should have at least 210 credits from the Master of Science in Engineering program or similar, or at least 60 credits from a Master Program related to the subject area.</p><p>Eligible students should be already prepared by basic courses in the area of the individual project.&#160; Preparation on most of, or all if possible, among data networks, operating systems, wireless networks, Internet-working, is presumed. This course is an extension of EP2800.</p>"
"DT2217","<p>Beror p&#229; kursinneh&#229;ll.</p>","<p>Depends on course content.</p>"
"AH2203",NULL,NULL
"AG2123",NULL,NULL
"KE1140",NULL,NULL
"AI121U",NULL,NULL
"EK2370","<p>Kursniv&#229;n &#228;r anpassad till studenter som &#228;r inskrivna i ett masterprogram p&#229; KTH.</p><p>Eleverna m&#229;ste ha grundl&#228;ggande kunskaper inom elteknik, ingenj&#246;rsfysik eller motsvarande grundutbildning. Det &#228;r rekommenderat att eleverna har viss kunskap om grundl&#228;ggande elektromagnetism. Praktisk erfarenhet av programmering med hj&#228;lp av tekniska verktyg, som Matlab, &#228;r f&#246;rdelaktigt.</p>","<p>The course level is adapted to students enrolled in an engineering master programme at KTH.</p><p>The students must have basic knowledge in electrical engineering, engineering physics, or an equivalent basic education. It is recommended that the students have some knowledge in basic electromagnetics. Practical experience with programming using engineering tools, such as Matlab, is advantageous.</p>"
"EL2421","<p>Reglerteknik allm&#228;n kurs (EL1000, EL1110, E1120, Reglerteknik allm&#228;n kurs) och minst en av kurserna</p><p>EL2520 Automatic control, Advanced course eller EL2620 Nonlinear Control eller EL2450 Hybrid and Embedded Control Systems.</p>","<p>Automatic Control, Basic Course, (EL1000, EL1110, E1120, Reglerteknik allm&#228;n kurs) and at least one of</p><p>EL2520 Automatic control, Advanced course or EL2620 Nonlinear Control or EL2450 Hybrid and Embedded Control Systems.</p>"
"MJ248X",NULL,NULL
"EL2425","<p>Kunskaper och f&#228;rdigheter i programmeringsspr&#229;ket Python samt kunskaper i robotik motsvarande DD2410&#160;Introduktion till robotik 7,5 hp.&#160;</p>","<p>Knowledge and skills in the programming language Python and knowledge in robotics corresponding to DD2410 Introduction to Robotics 7.5 credits.</p>"
"MH2048","<p>Generella&#160;kunskaper&#160;inom MATLAB som ett programmeringsspr&#229;k motsvarande minst kurs SD1105 Matlab</p>","<p>The course SD1105 Matlab, or similar.&#160;A general understanding of MATLAB as a programming language</p>"
"MH2045",NULL,NULL
"DD2437","<p>Motsvarande de f&#246;r D, E eller F obligatoriska kurserna i matematik, numeriska metoder och datalogi.</p>","<p>The mandatory courses in mathematics, numerical analysis and computer science for D, E, and F-students or the equivalent.</p>"
"DD2445","<p>Kursen &#228;r &#246;ppen f&#246;r alla studenter men den huvudsakliga m&#229;lgruppen &#228;r magisterstudenter i datavetenskap och matematik. Kursen &#228;r ocks&#229; l&#228;mpligf&#246;r doktorander i datavetenskap eller matematik som inte tidigare har tagit kurser i ber&#228;kningskomplexitet. Du beh&#246;ver ha l&#228;st DD1352 Algoritmer, datastrukturer och komplexitet eller DD2352 Algoritmer och komplexitet eller motsvarande kurs p&#229; annat universitet och b&#246;r kunna materialet v&#228;l. Du beh&#246;ver ocks&#229; matematisk mognad och beredskap f&#246;r att kursen kommer att vara kr&#228;vande (men ocks&#229; rolig!). F&#246;rel&#228;sningarna ges p&#229; engelska.</p>","<p>The course is open to anyone, but the main target audience are Master's students in computer science and mathematics. The course is also suitable for PhD students in computer science or mathematics who have not previously taken a dedicated course on computational complexity theory. You need to have taken DD1352 Algorithms, Data Structures, and Complexity or DD2352 Algorithms and Complexity or corresponding courses at other universities, and should feel comfortable with that material. You will also need mathematical maturity and a willingness to learn new stuff. This will be a demanding course, but hopefully even more fun! The lectures will be given in English.</p>"
"DD2447","<p>Grundl&#228;ggande kurser i programmering, datalogi, matematik och statistik motsvarande obligatoriska kurser p&#229; D- eller F-programmen.<br />Matlab eller motsvarande (Octave, R).</p>","<p>Courses in mathematics (analysis), programming, computer science and statistics equivalent to obligatory courses on D- or F-programme.<br />Matlab or similar tool (Octave, R).</p>"
"EQ1110","<p>Algebra motsvarande SF1624.&#160;</p><p>Elkretsanalys motsvarande EI1110/EI1120/IE1206.</p>","<p>Algebra corresponding to SF1624.</p><p>Electrical circuit analysis corresponding to EI1110 / EI1120 / IE1206.</p>"
"MF2082",NULL,NULL
"EQ1120","<p>Algebra motsvarande SF1624.&#160;</p><p>Signaler och system i kontinuerlig tid motsvarande EQ1110.</p>","<p>SF1624 Algebra and geometry</p><p>EQ1110 Continuous time signals and systems</p>"
"KA1015",NULL,NULL
"FCB3001","<p>Inga specifika f&#246;rkunskaper kr&#228;vs men m&#229;lgruppen &#228;r fr&#228;mst forskarstuderande p&#229; CBH-skolan med eget forskningsprojekt inom, eller intresse av, modifiering av mikroorganismers metabolism, biokatalys, enzymteknologi, samt identifiering och karakterisering av enzymer f&#246;r h&#229;llbara bioprocesser och l&#228;kemedel.</p>","<p>No specific prior knowledge is required, but the target group is mainly doctoral students at the CBH school with an own research project on, or interest in, microbial metabolic engineering, biocatalysis, enzyme technology, and identification and characterization of enzymes for sustainable bioprocesses and drug discovery.</p>"
"EQ2223",NULL,NULL
"EQ2300","<p>EQ1220 Signalteori alternativt EQ1210 Introduktion till signalteori,&#160;eller&#160;EQ1240/EQ1260 Signalbehandling</p>","<p>EQ1220 Signal Theory or alternatively EQ1210 Introduction to Signal Theory, or EQ1240/EQ1260 Signal Processing</p>"
